date,total,1,2,3,4,5,7,10,S1,S3,S6,S7,S8,S9
2017-09-07,278.5,88.8,74.5,70.4,15.4,,,13.6,5.9,,,,9.9,
2017-09-08,313.4,100.8,82.5,79.5,17.1,,,14.8,7,,,,11.7,
2017-09-09,276.5,88.5,73.4,71.2,13.6,,,11.2,7.4,,,,11.2,
2017-09-10,229,72.8,59.5,59.7,11.3,,,9.1,6.8,,,,9.8,
2017-09-11,270.1,86.5,70.9,68.5,15.1,,,13.3,6.2,,,,9.6,
2017-09-12,272.7,86.7,73,68.6,15.4,,,13.4,6.1,,,,9.5,
2017-09-13,273.7,87.4,73.3,68.7,15.5,,,13.4,5.9,,,,9.5,
2017-09-14,268.9,85.3,72.2,67.7,15.3,,,13.3,5.9,,,,9.2,
2017-09-15,304.8,97.1,81,76.6,17,,,15,7.1,,,,11,
2017-09-16,279.2,87.4,76,71.1,14.4,,,12.6,7.2,,,,10.5,
2017-09-17,249.7,78.9,66,63.6,12.9,,,11.5,6.9,,,,9.9,
2017-09-18,274.3,87.5,72.4,69.4,15.6,,,13.7,5.9,,,,9.8,
2017-09-19,268,85.3,71.5,67.5,15.6,,,13.3,5.6,,,,9.4,
2017-09-20,264.2,84.1,71,66.4,15.2,,,13,5.5,,,,9,
2017-09-21,269,85.3,72.6,67.5,15.4,,,13.4,5.6,,,,9.2,
2017-09-22,299.1,95.2,80.1,75.1,16.9,,,14.7,6.6,,,,10.5,
2017-09-23,271.1,84.1,75.6,68.7,13.9,,,11.9,6.6,,,,10.3,
2017-09-24,198.6,62.2,52.6,51.2,10.1,,,8.2,6,,,,8.3,
2017-09-25,248,79.1,55.6,62.1,14.9,,,12.4,5.5,,,,8.4,
2017-09-26,274.9,86.8,74,69.6,15.7,,,13.5,5.9,,,,9.4,
2017-09-27,272.6,87.1,73.2,68.1,15.6,,,13.4,5.9,,,,9.3,
2017-09-28,284.9,90.5,75.8,71.9,16,,,14.4,6.5,,,,9.8,
2017-09-29,307.2,98.6,79.6,77.8,16.9,,,15.2,8.2,,,,10.9,
2017-09-30,329.8,104,81.9,86.7,18.3,,,16.1,9.1,,,,13.7,
2017-10-01,268.5,80.4,66,75.1,13,,,11.5,9.3,,,,13.2,
2017-10-02,219.1,65.3,56.7,62.1,9.3,,,8.2,7.6,,,,9.9,
2017-10-03,263.9,77.3,71.5,72.5,11.1,,,11.7,8.2,,,,11.6,
2017-10-04,231.1,68,62.8,62.2,9.8,,,11.2,7.6,,,,9.5,
2017-10-05,214,64.6,55.6,60.1,8.8,,,8,7.3,,,,9.6,
2017-10-06,270.1,81.8,72.1,73.3,11.6,,,11.3,8.2,,,,11.8,
2017-10-07,276.4,86.1,71.2,73.6,12.9,,,12.2,8.2,,,,12.2,
2017-10-08,266.4,83.7,63.7,71.8,13.4,,,11.6,9.3,,,,12.9,
2017-10-09,274.7,87.2,70.9,69.9,15.5,,,13.8,7.1,,,,10.3,
2017-10-10,272.2,86,72.4,68.7,15.5,,,13.7,6.2,,,,9.7,
2017-10-11,268.6,85.5,71.9,66.9,15.6,,,13.7,5.9,,,,9.1,
2017-10-12,260,82.4,69.6,65.3,15.2,,,13.1,5.7,,,,8.7,
2017-10-13,313.8,99.4,83.7,79,18,,,15.3,7.3,,,,11.1,
2017-10-14,278.4,86.4,76.5,71.3,14.7,,,11.6,7.4,,,,10.5,
2017-10-15,263.5,81.9,71.4,66.4,14.6,,,11.9,7,,,,10.3,
2017-10-16,274.9,87.5,72.9,69,15.9,,,13.9,5.9,,,,9.8,
2017-10-17,274.1,87.1,73.9,68.5,15.8,,,13.6,5.8,,,,9.4,
2017-10-18,278.1,88.5,74.6,69.5,16,,,13.9,5.9,,,,9.7,
2017-10-19,278.1,88.3,74.8,69.6,16.1,,,13.9,5.8,,,,9.6,
2017-10-20,321,102.1,85,80.7,18.4,,,15.5,7.4,,,,11.9,
2017-10-21,297.9,93.3,81.1,75.5,15.7,,,13,7.7,,,,11.6,
2017-10-22,268.5,84.2,70.3,69.2,14.4,,,11.7,7.4,,,,11.4,
2017-10-23,283.5,90.1,74.8,71.4,16.4,,,14.4,6.1,,,,10.3,
2017-10-24,281.1,89.2,75.5,70.2,16.1,,,14.4,5.9,,,,9.8,
2017-10-25,286.8,91.1,77,71.2,16.5,,,15.1,6,,,,9.9,
2017-10-26,285,90.4,76.6,71,16.5,,,14.9,5.9,,,,9.7,
2017-10-27,323.1,102.5,85.9,81,18.4,,,16.2,7.6,,,,11.5,
2017-10-28,303,93.7,82.3,77.4,17,,,12.7,8.1,,,,11.8,
2017-10-29,264.7,82.6,70.1,67.6,14.2,,,11.6,7.5,,,,11.1,
2017-10-30,282.7,89.8,74.9,70.9,16.4,,,14.5,6.1,,,,10.1,
2017-10-31,281.4,89.1,75.9,70,16.4,,,14.3,5.9,,,,9.8,
2017-11-01,281.3,89.4,75.5,70.1,16.3,,,14.3,5.8,,,,9.9,
2017-11-02,281.6,89.3,75.2,70.5,16.3,,,14.4,6.1,,,,9.8,
2017-11-03,323.5,102.5,86.4,80.9,18.4,,,16,7.67,,,,11.6,
2017-11-04,297.4,92.2,81.4,75.5,16,,,12.7,8,,,,11.6,
2017-11-05,266.7,83.5,70.5,68.3,14.2,,,11.3,7.9,,,,11,
2017-11-06,283.6,90,74.9,71.4,16.5,,,14.4,6.2,,,,10.2,
2017-11-07,280.5,88.5,75.3,70.1,16.5,,,14.2,6,,,,9.9,
2017-11-08,284.7,90.1,76.5,71.1,16.6,,,14.3,6,,,,10.1,
2017-11-09,287.3,90,77,72.5,16.9,,,14.3,6.2,,,,10.4,
2017-11-10,324.9,102.8,86.6,81.6,18.7,,,15.9,7.6,,,,11.7,
2017-11-11,307.2,95.3,86.2,76.8,16.4,,,13.1,8.2,,,,11.2,
2017-11-12,252.4,79.9,67.8,63.1,14.1,,,9.8,7.1,,,,10.6,
2017-11-13,278.4,88.2,73.4,70.3,16.1,,,14.1,6.2,,,,10.1,
2017-11-14,277.2,87.3,74.7,69.5,16.3,,,13.9,5.8,,,,9.7,
2017-11-15,283.5,89.9,76.7,70.3,16.6,,,14.4,6,,,,9.8,
2017-11-16,274.2,86.6,73.5,68.7,16,,,13.9,6,,,,9.5,
2017-11-17,309.8,98.7,82.4,77,18.1,,,15.4,7.2,,,,11,
2017-11-18,286,88.5,80.1,71.9,15.2,,,12,7.6,,,,10.7,
2017-11-19,256.6,79,68.9,66.1,13.6,,,10.9,7.4,,,,10.7,
2017-11-20,289.1,91.1,77.9,71.6,16.8,,,15.3,6.2,,,,10.2,
2017-11-21,284.2,89.5,77.3,70,16.6,,,15.2,5.9,,,,9.7,
2017-11-22,283.9,89.8,76.8,70.3,16.9,,,14.5,5.9,,,,9.7,
2017-11-23,282.2,88.8,76.1,70.2,16.7,,,14.5,6.2,,,,9.7,
2017-11-24,318.2,100.4,84.2,79.8,18.9,,,16,7.3,,,,11.6,
2017-11-25,291.1,89.6,80.7,73.6,15.9,,,12.6,7.5,,,,11.2,
2017-11-26,258.1,79.7,67.8,66.8,14.1,,,11.3,7.5,,,,10.9,
2017-11-27,281.8,88.9,74.7,70.7,16.9,,,14.4,6.1,,,,10.1,
2017-11-28,276.8,87,74.5,69.1,16.7,,,14,5.8,,,,9.7,
2017-11-29,273.7,86.5,73.7,67.9,16.6,,,13.9,5.8,,,,9.3,
2017-11-30,272.5,86,73.3,67.7,16.4,,,13.8,5.9,,,,9.4,
2017-12-01,318.4,100.5,84.5,79.7,19,,,15.7,7.5,,,,11.5,
2017-12-02,279.8,85.7,76.7,71.6,15.6,,,11.7,7.5,,,,11,
2017-12-03,251.9,77.5,66.1,65.3,14.2,,,10.5,7.5,,,,10.8,
2017-12-04,281.5,87.9,74.9,71,16.9,,,14.3,6.2,,,,10.3,
2017-12-05,280.6,88.5,75.8,69.7,16.7,,,14.2,5.9,,,,9.8,
2017-12-06,292.8,90.1,73.8,71.3,19.1,,,14.2,6.5,6.9,,,10.9,
2017-12-07,281.9,86.9,74.9,69.1,16.8,,,14.1,5.9,4.5,,,9.7,
2017-12-08,322.6,99.7,85.3,79.1,18.9,,,15.6,7.4,4.8,,,11.8,
2017-12-09,285.9,86.5,77.4,71.3,16,,,11.5,7.3,5,,,10.9,
2017-12-10,256.8,77.9,66.8,65.2,14.1,,,10.3,7.2,4.9,,,10.4,
2017-12-11,285.6,88.7,74.9,70.6,16.9,,,14,6.1,4.3,,,10.1,
2017-12-12,285.5,88.6,76.4,69.7,17,,,13.9,5.9,4.2,,,9.8,
2017-12-14,265.9,82.4,70.8,65,15.9,,,13.1,5.8,3.9,,,9,
2017-12-15,300.3,93.6,79.2,73.3,17.9,,,14.6,6.8,4.4,,,10.5,
2017-12-16,260.9,79.5,70.8,64.8,14.2,,,10.7,6.6,4.3,,,10,
2017-12-17,246.3,74.5,65.4,62,13,,,10.1,7,4.4,,,9.8,
2017-12-18,284.6,88.3,74.7,70.5,17,,,13.9,6.1,4.3,,,9.8,
2017-12-19,282.5,87.3,75.5,69.5,16.9,,,13.6,5.8,4.3,,,9.6,
2017-12-20,284.1,87.6,75.2,69.9,17.1,,,13.8,5.9,4.3,,,10.3,
2017-12-21,282.9,87.6,74.7,69.5,17,,,13.8,6,4.4,,,9.9,
2017-12-22,320.1,99,83.9,78.8,19,,,15.3,7.6,4.9,,,11.6,
2017-12-23,278.4,85.1,74.8,70,15.1,,,11.1,7.2,4.5,,,10.6,
2017-12-24,273.8,84,72.8,68.8,14.3,,,10.9,7.5,4.7,,,10.8,
2017-12-25,302,94.2,79.5,74.5,17.9,,,14.4,6.5,4.5,,,10.5,
2017-12-26,285.1,87.9,75.7,70.3,16.8,,,13.9,6,4.4,,,10.1,
2017-12-27,285,88,75.6,70.1,17,,,13.9,6.2,4.5,,,9.7,
2017-12-28,281.8,86.6,74.3,69.9,17,,,13.6,6.6,4.2,,,9.6,
2017-12-29,338.7,104.6,86.4,85.6,19.9,,,15.6,8.8,5.1,,,12.7,
2017-12-30,286.6,85,73.3,73.6,13.8,,,10.5,11.2,4.8,,,11.3,3.1
2017-12-31,318.5,91.9,83.4,82.7,15.5,,,11.2,11.8,5,,,13.3,3.7
2018-01-01,291.2,85.1,67.9,77.4,14.3,,,11,12.6,5.7,,,13.2,4
2018-01-02,288.1,87.1,72.8,71.7,16.8,,,13.8,8.6,4.7,,,10.7,1.9
2018-01-03,269.5,82.3,69.5,66.1,16.3,,,13.2,7,4.5,,,9.3,1.3
2018-01-04,305.4,92.1,77.7,71.6,20.4,,,15.6,8.2,6.9,,,11.5,1.4
2018-01-05,306.1,93.6,77.1,73.3,19.2,,,15.3,8.7,6.2,,,11.1,1.6
2018-01-06,240.4,71.8,62.3,59.1,13.4,,,9.7,7.8,4.5,,,9.9,1.9
2018-01-07,189.3,57,47.8,46.7,10.4,,,7.8,6.8,3.7,,,7.5,1.6
2018-01-08,287,87.7,73.8,70.3,17.4,,,14.2,7.2,5.1,,,9.9,1.4
2018-01-09,284.8,87.2,74.1,69.2,17.1,,,14.1,7,5,,,9.7,1.4
2018-01-10,289.5,89.1,75.1,70.2,17.5,,,14.3,7.2,5.1,,,9.6,1.4
2018-01-11,289.3,88.6,74.8,70.4,17.3,,,14.5,7.4,5.1,,,9.7,1.5
2018-01-12,317,97.2,81.4,77.3,18.8,,,15.6,8.5,5.4,,,11.1,1.7
2018-01-13,253.5,76.5,65.6,63.2,13.6,,,10.4,8.1,4.8,,,9.4,1.9
2018-01-14,229.4,69.1,57.3,57.8,12.5,,,8.9,8.1,4.5,,,9,2.2
2018-01-15,302.8,93.3,76.9,74.2,18.9,,,14.3,8.1,5.2,,,10.3,1.6
2018-01-16,291.2,89.6,74.8,71.3,18.5,,,13.6,7.5,4.9,,,9.7,1.3
2018-01-17,301.7,92.9,77.2,74.5,18.6,,,13.7,8.2,5,,,10.2,1.4
2018-01-18,304.6,93.1,78,75.4,18.6,,,13.9,8.3,5.1,,,10.8,1.4
2018-01-19,318.7,98,80.8,78.6,19.6,,,14.7,8.8,5.3,,,11.4,1.5
2018-01-20,253.8,75.4,66,64.1,14,,,10,8.3,4.5,,,9.8,1.7
2018-01-21,210,62,53.2,53.5,11.6,,,8.4,7.3,4,,,8.5,1.5
2018-01-22,297.8,90.2,77,73.6,18.6,,,14.3,7.4,5,,,10.3,1.4
2018-01-23,292.9,88.5,77.2,72.1,18,,,14,6.9,4.9,,,10.1,1.2
2018-01-24,293.4,88.4,76.8,72.2,19,,,13.7,7.1,5.1,,,9.9,1.2
2018-01-25,315.5,94.1,81,75,21.5,,,17,7.6,7.1,,,10.9,1.3
2018-01-26,346.9,103.9,86.3,82.7,23.8,,,17.9,10.6,8.2,,,11.9,1.5
2018-01-27,257.9,77.6,65.8,62,16.8,,,11.8,6.6,6.7,,,9.5,1.1
2018-01-28,225.3,66.2,57.2,55,14.4,,,9.6,7.3,5.6,,,8.8,1.2
2018-01-29,313.5,94.9,79.3,76.3,20.3,,,15.6,8.3,6.6,,,10.8,1.4
2018-01-30,299.6,90.8,77.5,73.3,19,,,14.6,7.4,5.8,,,10,1.2
2018-01-31,294.1,89.8,76.1,71.9,18.5,,,14.2,7,5.6,,,9.8,1.2
2018-02-03,245.7,74.6,63.8,61.8,13.6,,,9.7,6.8,4.7,,,9.3,1.4
2018-02-04,226.1,68.3,57.5,57.7,12.4,,,8.5,6.9,4.5,,,8.8,1.5
2018-02-05,296.9,91.5,76,73,18.6,,,13.9,7.1,5.2,,,10.2,1.4
2018-02-06,292.3,89.7,75.9,71.5,18.3,,,13.6,7,5,,,10,1.3
2018-02-07,289.4,89,74.5,71.1,18.3,,,13.4,7,4.9,,,9.9,1.3
2018-02-08,284.7,87.6,73.1,70.1,17.8,,,13.1,7,4.8,,,9.8,1.4
2018-02-09,280.5,86.9,71.7,68.8,17.1,,,12.9,7.1,4.8,,,9.8,1.4
2018-02-10,218.7,66.5,55.6,55.9,11.7,,,8.6,6.5,4,,,8.5,1.4
2018-02-11,241.8,74.7,60.2,60.8,14.4,,,10.8,6.5,4.1,,,9,1.3
2018-02-12,236.5,73.5,59.5,58.7,13.9,,,10.4,6.4,3.9,,,8.8,1.4
2018-02-13,196.2,60.2,49.5,48.8,11.2,,,8.2,5.8,3.2,,,8,1.3
2018-02-14,147.7,44.9,36.1,37.5,7.6,,,5.7,5.2,2.5,,,6.9,1.3
2018-02-15,70.5,19.5,16.4,19.3,3.9,,,2.5,3.3,1.4,,,3.6,0.6
2018-02-16,94.8,25.1,22.2,28.6,5.5,,,2.8,3.8,1.7,,,4.3,0.8
2018-02-17,133.4,35.4,33.3,40.5,6,,,3.6,5,2.1,,,5.9,1.6
2018-02-18,119.2,31.9,32.6,34.2,4.8,,,3.1,4.5,1.8,,,5,1.3
2018-02-19,115.2,32.2,29.9,33.1,4.8,,,3.2,4.5,1.8,,,4.7,1
2018-02-20,130.7,35.9,33.4,36.9,5.9,,,3.7,5.2,2.1,,,6.3,1.3
2018-02-21,162.1,45.9,38.3,46.3,7.2,,,5.1,6.3,3.1,,,8,1.9
2018-02-22,236,70.3,57.8,62.7,12.4,,,9.3,7.5,4,,,9.6,2.3
2018-02-23,269.8,81.5,66.3,70,14.7,,,11.3,8.4,4.4,,,10.8,2.4
2018-02-24,278.2,84.1,67.3,72.3,15.3,,,12.1,9.2,4.5,,,11.1,2.3
2018-02-25,250.3,73.2,58.9,67.2,13.7,,,9.8,10.2,4.4,,,10.3,2.6
2018-02-26,296.1,89.5,74.1,75.2,17.2,,,13.8,8.7,5,,,10.8,1.8
2018-02-27,289.4,87.4,73.9,72.8,16.8,,,13.7,8,4.8,,,10.4,1.6
2018-02-28,289.8,88.4,73.7,72.9,16.9,,,13.7,7.6,5,,,10.2,1.4
2018-03-01,294.2,89.2,74.7,74.3,17.2,,,13.7,8,5.1,,,10.4,1.6
2018-03-02,348.6,107.5,86.8,87.6,19.8,,,15.9,10.4,5.7,,,12.6,2.2
2018-03-03,312.8,92.8,79.9,79.2,15.5,,,13.1,11.2,5.6,,,12.5,3
2018-03-04,249.6,74.4,62.4,63.5,12.2,,,10.2,9.4,5.1,,,9.9,2.4
2018-03-05,301.9,92.1,76.5,75.2,17.7,,,14.6,8.1,5.5,,,10.7,1.5
2018-03-06,303.2,92.4,78.2,75.1,17.7,,,14.5,7.8,5.5,,,10.5,1.5
2018-03-07,271.5,84.5,67.9,67,16.5,,,13.2,7,5.1,,,9.2,1.1
2018-03-08,316,96.9,83.6,76.8,18.6,,,14.6,7.9,5.6,,,10.6,1.4
2018-03-09,343.3,104.5,88.5,84.5,20,,,16.1,9.4,6.1,,,12.2,2
2018-03-10,324.9,95.4,86.8,81.9,17.6,,,13,10.1,5.8,,,11.8,2.5
2018-03-11,291,84.7,76.1,73.4,15.5,,,12.1,9.9,5.5,,,11.3,2.5
2018-03-12,310.7,94.8,80.1,76,18.6,,,14.8,8.1,5.6,,,11,1.7
2018-03-13,308.8,93.6,80.1,76.2,18.5,,,14.7,7.8,5.6,,,10.8,1.5
2018-03-14,296.5,90.3,76.6,73.2,17.8,,,14.1,7.5,5.5,,,10.1,1.3
2018-03-15,292.1,88.6,75.5,72.2,17.8,,,14,7.2,5.4,,,10.1,1.3
2018-03-16,336.9,102.5,85.9,83.5,20.1,,,15.7,9.1,6.2,,,12.1,1.8
2018-03-17,317.7,93.8,83.4,79.7,17.5,,,13.3,10,5.8,,,11.8,2.4
2018-03-18,235.9,69.7,59.1,60,12.6,,,9.5,8.3,4.9,,,9.9,1.9
2018-03-19,301.6,91.4,76.9,74.7,18.4,,,14.7,7.6,5.8,,,10.7,1.4
2018-03-20,285.3,86.7,73.9,70,17.5,,,13.9,7,5.5,,,9.6,1.2
2018-03-21,303.6,91.8,78.5,75.1,19,,,14.4,7.5,5.8,,,10.2,1.3
2018-03-22,313.7,94,80.5,78.9,19.8,,,14.8,7.7,5.8,,,10.7,1.5
2018-03-23,365.3,109.9,92.4,92.3,22.8,,,16.6,9.9,6.5,,,12.8,2.1
2018-03-24,358.7,104,90.4,96.8,22.8,,,13.2,10.2,6.1,,,12.7,2.5
2018-03-25,314.5,90.3,76.7,85.4,19.3,,,11.7,10.6,5.8,,,11.9,2.8
2018-03-26,323.8,96.9,81.6,82.1,20.3,,,15.4,8.3,6.1,,,11.4,1.7
2018-03-27,317.5,95.5,81.2,79.3,20.3,,,14.9,7.8,5.9,,,11,1.6
2018-03-28,317.8,95.7,81.5,79.3,20,,,15.1,7.8,5.9,,,10.9,1.6
2018-03-29,309.1,93.3,79.2,76.9,19.2,,,14.7,7.7,5.7,,,10.8,1.6
2018-03-30,343.1,103.9,87.2,85.4,20.9,,,16.1,9.3,6.3,,,12,2
2018-04-01,275.3,80.7,68.9,70.5,15.6,,,11.5,9.5,5.4,,,10.9,2.3
2018-04-02,306.7,92.6,77.3,76.5,18.5,,,15.2,8,6,,,10.9,1.7
2018-04-03,308.7,92.7,78.5,77,18.5,,,15.1,8.1,5.9,,,11.2,1.7
2018-04-04,374.1,111,89.8,95.4,21.6,,,17.7,12.5,7.1,,,15.9,3.1
2018-04-05,224.3,65.1,56.2,59.9,10.1,,,7.8,9.6,4.4,,,9.1,2.1
2018-04-06,317.9,90.6,82.9,85.7,15.7,,,11.1,11,5.5,,,12.2,3.2
2018-04-07,304.1,89.1,72.4,80.4,15.4,,,12.3,11.7,6.4,,,13,3.4
2018-04-08,314.1,94.2,78,79,18.6,,,15.3,9.6,6.2,,,11.3,2
2018-04-09,309.8,94.1,78.7,76.8,18.5,,,15.3,8.1,6,,,10.7,1.6
2018-04-10,307.6,92.9,79.3,76.2,18.2,,,15.2,7.7,5.9,,,10.6,1.5
2018-04-11,309.9,93.4,80.1,76.8,18.6,,,15.1,7.7,5.9,,,10.7,1.5
2018-04-12,298.1,90.1,76.9,74.2,17.8,,,14.6,7.5,5.7,,,9.9,1.4
2018-04-13,326.8,99.7,83.5,81,19.4,,,15.6,8.4,6.4,,,11.1,1.7
2018-04-14,297.8,87.4,78.2,74,15.5,,,11.9,8.7,5.7,,,10.5,1.9
2018-04-15,285.2,85,72.1,72.9,15.4,,,11.5,9.4,5.8,,,10.8,2.3
2018-04-16,316.6,96.1,80.6,78.5,19,,,15.6,8,6.2,,,11,1.6
2018-04-17,313.2,94.4,80.9,77.5,18.7,,,15.5,7.8,6.1,,,10.7,1.6
2018-04-18,316.7,95.7,82.3,77.7,19.1,,,15.8,7.8,6.1,,,10.7,1.5
2018-04-19,311.4,94.1,80.6,77.3,18.4,,,15.4,7.7,6,,,10.4,1.5
2018-04-20,345.6,104.5,88.3,86,20.3,,,16.6,9.2,6.6,,,12.1,2
2018-04-21,297.5,87.8,78.5,75.2,16.1,,,11.8,9.1,5.7,,,11.1,2.1
2018-04-22,253.1,74.4,65.2,63.9,13,,,11,8.3,5.4,,,9.9,2
2018-04-23,291.9,88.3,74.5,72.3,17.6,,,14.4,7.4,5.9,,,10.1,1.4
2018-04-24,303,92.4,76,75.8,18.2,,,14.9,7.6,6.1,,,10.5,1.5
2018-04-25,314.3,94.8,81.2,77.9,18.9,,,15.3,7.8,6.1,,,10.7,1.6
2018-04-26,310.5,93.7,79.7,77.1,18.5,,,15.3,7.9,6.1,,,10.6,1.6
2018-04-27,324.7,97.4,82.4,81.8,19.3,,,15.8,9,6.2,,,11.1,1.7
2018-04-28,361.7,108.3,88.6,92.5,20.8,,,17.3,11,6.9,,,13.6,2.7
2018-04-29,323.1,93.9,80.3,87.2,15.3,,,12.3,11.8,6.1,,,12.8,3.4
2018-04-30,315.8,90.6,81.6,84.6,14.7,,,11.5,11.4,5.6,,,12.5,3.3
2018-05-01,288.9,83.9,67.2,77.6,13.1,,,11.5,12.4,13.5,,,6.3,3.5
2018-05-02,314.6,94.2,78.2,79.3,18.3,,,15.3,9.3,6.3,,,11.7,2
2018-05-03,305.5,91.4,77.9,76.1,18.1,,,14.9,8.3,6.1,,,10.8,1.8
2018-05-04,332.8,100,84.8,82.5,19.8,,,16,9.2,6.4,,,12,1.9
2018-05-05,234.9,69.3,61.1,59.1,12.5,,,9.7,7.6,5,,,8.8,1.7
2018-05-06,180.1,53,44.7,45.8,9.3,,,7.6,6.7,4.1,,,7.3,1.6
2018-05-07,300.2,90.6,76.2,74.5,18,,,14.9,7.8,6.1,,,10.5,1.6
2018-05-08,306.6,91.8,79.1,76,18.2,,,15.1,7.9,6.1,,,10.8,1.6
2018-05-09,309.4,93.2,79.8,76.3,18.5,,,15.4,7.9,6.1,,,10.6,1.6
2018-05-10,306.6,92.4,78.8,75.7,18.3,,,15.3,8,6.1,,,10.4,1.7
2018-05-11,336.9,101.7,85.7,83.4,19.9,,,16.1,9.4,6.5,,,12,2.2
2018-05-12,275.1,81.1,71.9,69,14.8,,,11.2,8.9,5.6,,,10.4,2.2
2018-05-13,274.4,80.3,69.4,69,14.2,,,11.7,9.9,5.9,,,11.5,2.5
2018-05-14,303.6,91.4,76.6,75.3,18.1,,,15.1,8.3,6.1,,,11,1.7
2018-05-15,296.5,89.1,76.4,73.2,17.9,,,14.6,7.6,6,,,10.3,1.4
2018-05-16,293.6,88.3,75.6,72.6,17.7,,,14.4,7.6,5.9,,,10.1,1.4
2018-05-17,292.7,88.3,75,72.3,17.6,,,14.5,7.6,5.9,,,10.1,1.4
2018-05-18,331.4,100,84.2,82.3,19.8,,,16,9,6.4,,,11.7,2
2018-05-19,279.4,82.8,72.8,70.1,14.9,,,11.8,9.1,5.5,,,10.3,2.1
2018-05-20,267.6,79.8,67.7,67.2,14.3,,,10.8,9.3,5.6,,,10.5,2.4
2018-05-21,305.7,92.1,77.1,75.9,18.6,,,15.1,8.2,6.2,,,10.8,1.7
2018-05-22,287.7,86.5,74.1,70.9,17.6,,,14.2,7.4,5.8,,,9.8,1.4
2018-05-23,304.9,91.7,78.4,75.3,18.6,,,14.9,7.8,6,,,10.6,1.6
2018-05-24,302.5,90.2,76.9,75.4,18.5,,,15.6,7.8,6,,,10.5,1.6
2018-05-25,302.1,91.2,75.9,75.1,18.2,,,15.1,8.1,6.1,,,10.4,1.9
2018-05-26,300.5,87.7,77.7,73.9,17.9,,,13.6,9.1,6.3,,1.8,10.6,1.9
2018-05-27,279.7,80.7,69.3,69.3,16.5,,,12.8,9.4,6.5,,2.6,10.7,2
2018-05-28,320.4,94.7,80.6,78.1,20.9,,,17.1,8.3,6.9,,1.5,10.8,1.5
2018-05-29,313.3,92.5,80,76.1,20.5,,,16.6,7.9,6.6,,1.3,10.4,1.4
2018-05-30,313.2,92.9,80,76,20.6,,,16.6,7.7,6.6,,1.2,10.3,1.3
2018-05-31,308.6,91.5,78.6,75.1,20.2,,,16.2,7.9,6.6,,1.1,10.1,1.3
2018-06-01,359.4,107.1,91,86.6,23.7,,,18.4,9.8,7.4,,1.4,12,1.9
2018-06-04,316.3,93.6,79.6,77.3,20.9,,,16.9,8.2,6.7,,1,10.7,1.4
2018-06-05,312.8,92.5,80.3,76,20.5,,,16.5,7.8,6.5,,1,10.3,1.3
2018-06-06,316.7,93.7,81.4,76.8,21,,,16.7,7.8,6.6,,1,10.3,1.4
2018-06-07,311.5,92.5,79.9,75.6,20.5,,,16.3,7.8,6.5,,0.9,10.1,1.3
2018-06-08,341,102.2,87.4,81.6,22.3,,,17.5,9,7.1,,1,11.3,1.6
2018-06-09,265.3,77.2,69.6,64.7,15.7,,,12.2,8.6,5.7,,1,9.1,1.5
2018-06-10,277.1,79.9,70.4,68.3,16.6,,,13,8.8,6.3,,1.4,10.5,1.9
2018-06-11,321.1,94.8,81.3,78.9,21,,,16.9,8.2,6.8,,1,10.7,1.5
2018-06-12,315.7,93.4,81.3,77.3,20.4,,,16.4,7.8,6.6,,0.9,10.3,1.3
2018-06-13,316.7,94.2,81.3,77.3,20.6,,,16.5,7.9,6.6,,0.8,10.2,1.3
2018-06-14,318.1,94.5,81.2,78.1,20.8,,,16.4,8.1,6.6,,0.8,10.2,1.3
2018-06-15,359,106.9,89.9,88.5,22.9,,,18.4,10,7.5,,1,12.1,1.8
2018-06-16,288.3,83.6,71.6,73.2,16.3,,,12.9,10.3,6.3,,1.2,10.9,2
2018-06-17,278.6,78.6,71.4,71.2,15.7,,,12,9.9,5.8,,1.3,10.5,2.2
2018-06-18,268.3,76,62.8,69.3,15.2,,,12.7,10.5,7.1,,1.4,11.1,2.3
2018-06-19,325.8,95.7,81.2,79.9,20.7,,,17.4,9,7,,1,11.9,1.9
2018-06-20,330.9,98,84.1,81.3,21.2,,,17.4,8.4,6.9,,0.9,11.2,1.6
2018-06-21,331.3,98,84.6,81.5,21.2,,,17.3,8.5,6.8,,0.9,10.9,1.6
2018-06-22,342.5,101.6,86.7,84.5,22,,,17.7,8.8,7,,1,11.6,1.6
2018-06-23,292.6,85,74.8,73.8,17.5,,,13.4,8.6,6.3,,1.1,10.3,1.8
2018-06-24,252.3,73.1,63.6,63,14.9,,,11.6,8.1,6,,1.2,9.2,1.6
2018-06-25,318.8,94.7,79.9,78.7,20.7,,,16.9,8,6.8,,1,10.7,1.4
2018-06-26,313.9,93.2,80.4,76.5,20.4,,,16.5,7.7,6.7,,0.9,10.4,1.2
2018-06-27,316,93.8,80.8,77.3,20.4,,,17.8,7.8,6.7,,0.9,10.3,1.2
2018-06-28,302.6,90.2,76.8,73.8,19.8,,,16,7.4,6.7,,0.8,9.7,1.4
2018-06-29,345.2,103.2,87.8,84.3,21.6,,,18.3,8.7,7.3,,1,11.4,1.5
2018-06-30,275.7,80.8,70.5,68.8,16.3,,,13,7.9,6.2,,0.9,9.8,1.5
2018-07-01,252.3,72.5,62.7,64.1,15.4,,,11.2,7.9,6,,1.1,9.8,1.6
2018-07-02,336.9,100.6,84.3,82.5,21.8,,,17.6,8.8,7.1,,1.1,11.4,1.6
